Description	Iteration	Algorithm	Metric	Value
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	AUROC	0.431798245614035
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	Accuracy	0.669064748201439
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	BalancedAccuracy	0.431798245614035
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	Brier	0.330935251798561
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	F1	0.798245614035088
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	FDR	0.157407407407407
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	FNR	0.241666666666667
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	FPR	0.894736842105263
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	MCC	-0.11256418748732
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	MMCE	0.330935251798561
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	NPV	0.0645161290322581
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	PPV	0.842592592592593
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	Recall	0.758333333333333
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	TNR	0.105263157894737
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	TPR	0.758333333333333
