Description	Iteration	Algorithm	Metric	Value
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	AUROC	0.612938596491228
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Accuracy	0.827338129496403
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	BalancedAccuracy	0.501315789473684
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Brier	0.133088743625729
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	F1	0.904761904761905
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FDR	0.136363636363636
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FNR	0.05
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FPR	0.947368421052632
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MCC	0.00413378458351567
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MMCE	0.172661870503597
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	NPV	0.142857142857143
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	PPV	0.863636363636364
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Recall	0.95
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TNR	0.0526315789473684
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TPR	0.95
