Description	Iteration	Algorithm	Metric	Value
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	AUROC	0.831481481481482
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Accuracy	0.756756756756757
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	BalancedAccuracy	0.660185185185185
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Brier	0.144763587027781
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	F1	0.839285714285714
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FDR	0.189655172413793
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FNR	0.12962962962963
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FPR	0.55
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MCC	0.345613129820714
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MMCE	0.243243243243243
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	NPV	0.5625
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	PPV	0.810344827586207
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Recall	0.87037037037037
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TNR	0.45
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TPR	0.87037037037037
