Description	Iteration	Algorithm	Metric	Value
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	AUROC	0.643323657474601
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Accuracy	0.625954198473282
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	BalancedAccuracy	0.574020319303338
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Brier	0.229039425244888
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	F1	0.729281767955801
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FDR	0.359223300970874
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FNR	0.153846153846154
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FPR	0.69811320754717
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MCC	0.177242781952496
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MMCE	0.374045801526718
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	NPV	0.571428571428571
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	PPV	0.640776699029126
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Recall	0.846153846153846
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TNR	0.30188679245283
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TPR	0.846153846153846
