Description	Iteration	Algorithm	Metric	Value
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	AUROC	0.563888888888889
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Accuracy	0.743243243243243
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	BalancedAccuracy	0.525
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Brier	0.196042567820922
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	F1	0.850393700787402
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FDR	0.26027397260274
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FNR	0
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FPR	0.95
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MCC	0.19231822942681
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MMCE	0.256756756756757
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	NPV	1
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	PPV	0.73972602739726
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Recall	1
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TNR	0.05
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TPR	1
