Description	Iteration	Algorithm	Metric	Value
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	AUROC	0.564102564102564
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	Accuracy	0.574712643678161
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	BalancedAccuracy	0.564102564102564
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	Brier	0.425287356321839
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	F1	0.633663366336634
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	FDR	0.39622641509434
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	FNR	0.333333333333333
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	FPR	0.538461538461538
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	MCC	0.130671514960196
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	MMCE	0.425287356321839
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	NPV	0.529411764705882
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	PPV	0.60377358490566
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	Recall	0.666666666666667
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	TNR	0.461538461538462
TCGA_COAD___Prognostic__lymphovascular_invasion_indicator___iteration1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default__n_neighbors=1_p=1_weights=uniform	TPR	0.666666666666667
