Description	Iteration	Algorithm	Metric	Value
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	AUROC	0.552273792780122
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Accuracy	0.707547169811321
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	BalancedAccuracy	0.511251758087201
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Brier	0.219194680795682
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	F1	0.822857142857143
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FDR	0.25
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FNR	0.0886075949367089
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	FPR	0.888888888888889
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MCC	0.0335436403617752
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	MMCE	0.292452830188679
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	NPV	0.3
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	PPV	0.75
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	Recall	0.911392405063291
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TNR	0.111111111111111
TCGA_BLCA___Prognostic__incidental_prostate_cancer_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/gradient_boosting/default__criterion=friedman_mse_n_estimators=50	TPR	0.911392405063291
