Description	Iteration	Algorithm	Metric	Value
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	AUROC	0.857142857142857
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Accuracy	0.847826086956522
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	BalancedAccuracy	0.56017316017316
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Brier	0.124343072889501
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	F1	0.91566265060241
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FDR	0.146067415730337
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FNR	0.012987012987013
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	FPR	0.866666666666667
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MCC	0.250304223346786
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	MMCE	0.152173913043478
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	NPV	0.666666666666667
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	PPV	0.853932584269663
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	Recall	0.987012987012987
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TNR	0.133333333333333
TCGA_PRAD___Prognostic__biochemical_recurrence_indicator___iteration2	1	AlgorithmScripts/Classification/tsv/sklearn/svm/default__C=1.0_class_weight=None_kernel=rbf	TPR	0.987012987012987
